,file,channel,n_hfos,duration_samples,duration_sec
10262,sub-26_ses-01_task-hfo_run-06_eeg.edf,Cz-Pz,0,0,0.0
10263,sub-26_ses-01_task-hfo_run-06_eeg.edf,Fp1-Fz,0,0,0.0
10264,sub-26_ses-01_task-hfo_run-06_eeg.edf,Fp2-Fz,0,0,0.0
10265,sub-26_ses-01_task-hfo_run-06_eeg.edf,F7-F3,0,0,0.0
10266,sub-26_ses-01_task-hfo_run-06_eeg.edf,F3-Fz,0,0,0.0
10267,sub-26_ses-01_task-hfo_run-06_eeg.edf,F8-F4,0,0,0.0
10268,sub-26_ses-01_task-hfo_run-06_eeg.edf,F4-Fz,0,0,0.0
10269,sub-26_ses-01_task-hfo_run-06_eeg.edf,T3-C3,1,110,0.22
10270,sub-26_ses-01_task-hfo_run-06_eeg.edf,C3-Cz,0,0,0.0
10271,sub-26_ses-01_task-hfo_run-06_eeg.edf,T4-C4,0,0,0.0
10272,sub-26_ses-01_task-hfo_run-06_eeg.edf,C4-Cz,0,0,0.0
10273,sub-26_ses-01_task-hfo_run-06_eeg.edf,T5-P3,0,0,0.0
10274,sub-26_ses-01_task-hfo_run-06_eeg.edf,P3-Pz,0,0,0.0
10275,sub-26_ses-01_task-hfo_run-06_eeg.edf,T6-P4,0,0,0.0
10276,sub-26_ses-01_task-hfo_run-06_eeg.edf,P4-Pz,0,0,0.0
10277,sub-26_ses-01_task-hfo_run-06_eeg.edf,Pz-O1,0,0,0.0
10278,sub-26_ses-01_task-hfo_run-06_eeg.edf,Pz-O2,0,0,0.0
10279,sub-26_ses-01_task-hfo_run-06_eeg.edf,O1-O2,0,0,0.0
10280,sub-26_ses-01_task-hfo_run-06_eeg.edf,F7-C3,0,0,0.0
10281,sub-26_ses-01_task-hfo_run-06_eeg.edf,C3-Fz,0,0,0.0
10282,sub-26_ses-01_task-hfo_run-06_eeg.edf,F8-C4,0,0,0.0
10283,sub-26_ses-01_task-hfo_run-06_eeg.edf,C4-Fz,0,0,0.0
10284,sub-26_ses-01_task-hfo_run-06_eeg.edf,T5-C3,0,0,0.0
10285,sub-26_ses-01_task-hfo_run-06_eeg.edf,C3-Pz,0,0,0.0
10286,sub-26_ses-01_task-hfo_run-06_eeg.edf,T6-C4,0,0,0.0
10287,sub-26_ses-01_task-hfo_run-06_eeg.edf,C4-Pz,0,0,0.0
10288,sub-26_ses-01_task-hfo_run-06_eeg.edf,T3-P3,1,108,0.216
10289,sub-26_ses-01_task-hfo_run-06_eeg.edf,P3-Cz,0,0,0.0
10290,sub-26_ses-01_task-hfo_run-06_eeg.edf,T4-P4,0,0,0.0
10291,sub-26_ses-01_task-hfo_run-06_eeg.edf,P4-Cz,0,0,0.0
10292,sub-26_ses-01_task-hfo_run-06_eeg.edf,T3-F3,1,103,0.206
10293,sub-26_ses-01_task-hfo_run-06_eeg.edf,F3-Cz,0,0,0.0
10294,sub-26_ses-01_task-hfo_run-06_eeg.edf,T4-F4,0,0,0.0
10295,sub-26_ses-01_task-hfo_run-06_eeg.edf,F4-Cz,0,0,0.0
10296,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp1-Fp2,0,0,0.0
10297,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp1-F7,1,69,0.138
10298,sub-26_ses-01_task-hfo_run-07_eeg.edf,F7-T3,3,176,0.352
10299,sub-26_ses-01_task-hfo_run-07_eeg.edf,T3-T5,3,195,0.39
10300,sub-26_ses-01_task-hfo_run-07_eeg.edf,T5-O1,0,0,0.0
10301,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp2-F8,0,0,0.0
10302,sub-26_ses-01_task-hfo_run-07_eeg.edf,F8-T4,0,0,0.0
10303,sub-26_ses-01_task-hfo_run-07_eeg.edf,T4-T6,0,0,0.0
10304,sub-26_ses-01_task-hfo_run-07_eeg.edf,T6-O2,0,0,0.0
10305,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp1-F3,1,78,0.156
10306,sub-26_ses-01_task-hfo_run-07_eeg.edf,F3-C3,1,73,0.146
10307,sub-26_ses-01_task-hfo_run-07_eeg.edf,C3-P3,0,0,0.0
10308,sub-26_ses-01_task-hfo_run-07_eeg.edf,P3-O1,0,0,0.0
10309,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp2-F4,0,0,0.0
10310,sub-26_ses-01_task-hfo_run-07_eeg.edf,F4-C4,0,0,0.0
10311,sub-26_ses-01_task-hfo_run-07_eeg.edf,C4-P4,0,0,0.0
10312,sub-26_ses-01_task-hfo_run-07_eeg.edf,P4-O2,0,0,0.0
10313,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fz-Cz,0,0,0.0
10314,sub-26_ses-01_task-hfo_run-07_eeg.edf,Cz-Pz,0,0,0.0
10315,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp1-Fz,0,0,0.0
10316,sub-26_ses-01_task-hfo_run-07_eeg.edf,Fp2-Fz,0,0,0.0
10317,sub-26_ses-01_task-hfo_run-07_eeg.edf,F7-F3,2,128,0.256
10318,sub-26_ses-01_task-hfo_run-07_eeg.edf,F3-Fz,1,78,0.156
10319,sub-26_ses-01_task-hfo_run-07_eeg.edf,F8-F4,0,0,0.0
10320,sub-26_ses-01_task-hfo_run-07_eeg.edf,F4-Fz,0,0,0.0
10321,sub-26_ses-01_task-hfo_run-07_eeg.edf,T3-C3,3,247,0.494
10322,sub-26_ses-01_task-hfo_run-07_eeg.edf,C3-Cz,0,0,0.0
10323,sub-26_ses-01_task-hfo_run-07_eeg.edf,T4-C4,0,0,0.0
10324,sub-26_ses-01_task-hfo_run-07_eeg.edf,C4-Cz,0,0,0.0
10325,sub-26_ses-01_task-hfo_run-07_eeg.edf,T5-P3,0,0,0.0
10326,sub-26_ses-01_task-hfo_run-07_eeg.edf,P3-Pz,0,0,0.0
10327,sub-26_ses-01_task-hfo_run-07_eeg.edf,T6-P4,0,0,0.0
10328,sub-26_ses-01_task-hfo_run-07_eeg.edf,P4-Pz,0,0,0.0
10329,sub-26_ses-01_task-hfo_run-07_eeg.edf,Pz-O1,0,0,0.0
10330,sub-26_ses-01_task-hfo_run-07_eeg.edf,Pz-O2,0,0,0.0
10331,sub-26_ses-01_task-hfo_run-07_eeg.edf,O1-O2,0,0,0.0
10332,sub-26_ses-01_task-hfo_run-07_eeg.edf,F7-C3,1,69,0.138
10333,sub-26_ses-01_task-hfo_run-07_eeg.edf,C3-Fz,0,0,0.0
10334,sub-26_ses-01_task-hfo_run-07_eeg.edf,F8-C4,0,0,0.0
10335,sub-26_ses-01_task-hfo_run-07_eeg.edf,C4-Fz,0,0,0.0
10336,sub-26_ses-01_task-hfo_run-07_eeg.edf,T5-C3,1,62,0.124
10337,sub-26_ses-01_task-hfo_run-07_eeg.edf,C3-Pz,0,0,0.0
10338,sub-26_ses-01_task-hfo_run-07_eeg.edf,T6-C4,0,0,0.0
10339,sub-26_ses-01_task-hfo_run-07_eeg.edf,C4-Pz,0,0,0.0
10340,sub-26_ses-01_task-hfo_run-07_eeg.edf,T3-P3,2,186,0.372
10341,sub-26_ses-01_task-hfo_run-07_eeg.edf,P3-Cz,0,0,0.0
10342,sub-26_ses-01_task-hfo_run-07_eeg.edf,T4-P4,0,0,0.0
10343,sub-26_ses-01_task-hfo_run-07_eeg.edf,P4-Cz,0,0,0.0
10344,sub-26_ses-01_task-hfo_run-07_eeg.edf,T3-F3,3,200,0.4
10345,sub-26_ses-01_task-hfo_run-07_eeg.edf,F3-Cz,1,72,0.144
10346,sub-26_ses-01_task-hfo_run-07_eeg.edf,T4-F4,0,0,0.0
10347,sub-26_ses-01_task-hfo_run-07_eeg.edf,F4-Cz,0,0,0.0
10348,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp1-Fp2,0,0,0.0
10349,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp1-F7,0,0,0.0
10350,sub-26_ses-01_task-hfo_run-08_eeg.edf,F7-T3,4,313,0.626
10351,sub-26_ses-01_task-hfo_run-08_eeg.edf,T3-T5,5,481,0.962
10352,sub-26_ses-01_task-hfo_run-08_eeg.edf,T5-O1,2,231,0.462
10353,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp2-F8,0,0,0.0
10354,sub-26_ses-01_task-hfo_run-08_eeg.edf,F8-T4,0,0,0.0
10355,sub-26_ses-01_task-hfo_run-08_eeg.edf,T4-T6,0,0,0.0
10356,sub-26_ses-01_task-hfo_run-08_eeg.edf,T6-O2,0,0,0.0
10357,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp1-F3,0,0,0.0
10358,sub-26_ses-01_task-hfo_run-08_eeg.edf,F3-C3,0,0,0.0
10359,sub-26_ses-01_task-hfo_run-08_eeg.edf,C3-P3,0,0,0.0
10360,sub-26_ses-01_task-hfo_run-08_eeg.edf,P3-O1,0,0,0.0
10361,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp2-F4,0,0,0.0
10362,sub-26_ses-01_task-hfo_run-08_eeg.edf,F4-C4,0,0,0.0
10363,sub-26_ses-01_task-hfo_run-08_eeg.edf,C4-P4,0,0,0.0
10364,sub-26_ses-01_task-hfo_run-08_eeg.edf,P4-O2,0,0,0.0
10365,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fz-Cz,0,0,0.0
10366,sub-26_ses-01_task-hfo_run-08_eeg.edf,Cz-Pz,0,0,0.0
10367,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp1-Fz,0,0,0.0
10368,sub-26_ses-01_task-hfo_run-08_eeg.edf,Fp2-Fz,0,0,0.0
10369,sub-26_ses-01_task-hfo_run-08_eeg.edf,F7-F3,0,0,0.0
10370,sub-26_ses-01_task-hfo_run-08_eeg.edf,F3-Fz,0,0,0.0
10371,sub-26_ses-01_task-hfo_run-08_eeg.edf,F8-F4,0,0,0.0
10372,sub-26_ses-01_task-hfo_run-08_eeg.edf,F4-Fz,0,0,0.0
10373,sub-26_ses-01_task-hfo_run-08_eeg.edf,T3-C3,4,304,0.608
10374,sub-26_ses-01_task-hfo_run-08_eeg.edf,C3-Cz,0,0,0.0
10375,sub-26_ses-01_task-hfo_run-08_eeg.edf,T4-C4,0,0,0.0
10376,sub-26_ses-01_task-hfo_run-08_eeg.edf,C4-Cz,0,0,0.0
10377,sub-26_ses-01_task-hfo_run-08_eeg.edf,T5-P3,2,193,0.386
10378,sub-26_ses-01_task-hfo_run-08_eeg.edf,P3-Pz,0,0,0.0
10379,sub-26_ses-01_task-hfo_run-08_eeg.edf,T6-P4,0,0,0.0
10380,sub-26_ses-01_task-hfo_run-08_eeg.edf,P4-Pz,0,0,0.0
10381,sub-26_ses-01_task-hfo_run-08_eeg.edf,Pz-O1,0,0,0.0
10382,sub-26_ses-01_task-hfo_run-08_eeg.edf,Pz-O2,0,0,0.0
10383,sub-26_ses-01_task-hfo_run-08_eeg.edf,O1-O2,0,0,0.0
10384,sub-26_ses-01_task-hfo_run-08_eeg.edf,F7-C3,0,0,0.0
10385,sub-26_ses-01_task-hfo_run-08_eeg.edf,C3-Fz,0,0,0.0
10386,sub-26_ses-01_task-hfo_run-08_eeg.edf,F8-C4,0,0,0.0
10387,sub-26_ses-01_task-hfo_run-08_eeg.edf,C4-Fz,0,0,0.0
10388,sub-26_ses-01_task-hfo_run-08_eeg.edf,T5-C3,2,274,0.548
10389,sub-26_ses-01_task-hfo_run-08_eeg.edf,C3-Pz,0,0,0.0
10390,sub-26_ses-01_task-hfo_run-08_eeg.edf,T6-C4,0,0,0.0
10391,sub-26_ses-01_task-hfo_run-08_eeg.edf,C4-Pz,0,0,0.0
10392,sub-26_ses-01_task-hfo_run-08_eeg.edf,T3-P3,3,218,0.436
10393,sub-26_ses-01_task-hfo_run-08_eeg.edf,P3-Cz,0,0,0.0
10394,sub-26_ses-01_task-hfo_run-08_eeg.edf,T4-P4,0,0,0.0
10395,sub-26_ses-01_task-hfo_run-08_eeg.edf,P4-Cz,0,0,0.0
10396,sub-26_ses-01_task-hfo_run-08_eeg.edf,T3-F3,4,311,0.622
10397,sub-26_ses-01_task-hfo_run-08_eeg.edf,F3-Cz,0,0,0.0
10398,sub-26_ses-01_task-hfo_run-08_eeg.edf,T4-F4,0,0,0.0
10399,sub-26_ses-01_task-hfo_run-08_eeg.edf,F4-Cz,0,0,0.0
10400,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fp2,0,0,0.0
10401,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp1-F7,0,0,0.0
10402,sub-27_ses-01_task-hfo_run-01_eeg.edf,F7-T3,0,0,0.0
10403,sub-27_ses-01_task-hfo_run-01_eeg.edf,T3-T5,0,0,0.0
10404,sub-27_ses-01_task-hfo_run-01_eeg.edf,T5-O1,0,0,0.0
10405,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp2-F8,2,145,0.29
10406,sub-27_ses-01_task-hfo_run-01_eeg.edf,F8-T4,4,305,0.61
10407,sub-27_ses-01_task-hfo_run-01_eeg.edf,T4-T6,0,0,0.0
10408,sub-27_ses-01_task-hfo_run-01_eeg.edf,T6-O2,0,0,0.0
10409,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp1-F3,0,0,0.0
10410,sub-27_ses-01_task-hfo_run-01_eeg.edf,F3-C3,0,0,0.0
10411,sub-27_ses-01_task-hfo_run-01_eeg.edf,C3-P3,0,0,0.0
10412,sub-27_ses-01_task-hfo_run-01_eeg.edf,P3-O1,0,0,0.0
10413,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp2-F4,0,0,0.0
10414,sub-27_ses-01_task-hfo_run-01_eeg.edf,F4-C4,0,0,0.0
10415,sub-27_ses-01_task-hfo_run-01_eeg.edf,C4-P4,0,0,0.0
10416,sub-27_ses-01_task-hfo_run-01_eeg.edf,P4-O2,0,0,0.0
10417,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fz-Cz,0,0,0.0
10418,sub-27_ses-01_task-hfo_run-01_eeg.edf,Cz-Pz,0,0,0.0
10419,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fz,0,0,0.0
10420,sub-27_ses-01_task-hfo_run-01_eeg.edf,Fp2-Fz,0,0,0.0
10421,sub-27_ses-01_task-hfo_run-01_eeg.edf,F7-F3,0,0,0.0
10422,sub-27_ses-01_task-hfo_run-01_eeg.edf,F3-Fz,0,0,0.0
10423,sub-27_ses-01_task-hfo_run-01_eeg.edf,F8-F4,3,238,0.476
10424,sub-27_ses-01_task-hfo_run-01_eeg.edf,F4-Fz,0,0,0.0
10425,sub-27_ses-01_task-hfo_run-01_eeg.edf,T3-C3,0,0,0.0
10426,sub-27_ses-01_task-hfo_run-01_eeg.edf,C3-Cz,0,0,0.0
10427,sub-27_ses-01_task-hfo_run-01_eeg.edf,T4-C4,1,56,0.112
10428,sub-27_ses-01_task-hfo_run-01_eeg.edf,C4-Cz,0,0,0.0
10429,sub-27_ses-01_task-hfo_run-01_eeg.edf,T5-P3,0,0,0.0
10430,sub-27_ses-01_task-hfo_run-01_eeg.edf,P3-Pz,0,0,0.0
10431,sub-27_ses-01_task-hfo_run-01_eeg.edf,T6-P4,0,0,0.0
10432,sub-27_ses-01_task-hfo_run-01_eeg.edf,P4-Pz,0,0,0.0
10433,sub-27_ses-01_task-hfo_run-01_eeg.edf,Pz-O1,0,0,0.0
10434,sub-27_ses-01_task-hfo_run-01_eeg.edf,Pz-O2,0,0,0.0
10435,sub-27_ses-01_task-hfo_run-01_eeg.edf,O1-O2,0,0,0.0
10436,sub-27_ses-01_task-hfo_run-01_eeg.edf,F7-C3,0,0,0.0
10437,sub-27_ses-01_task-hfo_run-01_eeg.edf,C3-Fz,0,0,0.0
10438,sub-27_ses-01_task-hfo_run-01_eeg.edf,F8-C4,4,241,0.482
10439,sub-27_ses-01_task-hfo_run-01_eeg.edf,C4-Fz,0,0,0.0
10440,sub-27_ses-01_task-hfo_run-01_eeg.edf,T5-C3,0,0,0.0
10441,sub-27_ses-01_task-hfo_run-01_eeg.edf,C3-Pz,0,0,0.0
10442,sub-27_ses-01_task-hfo_run-01_eeg.edf,T6-C4,0,0,0.0
10443,sub-27_ses-01_task-hfo_run-01_eeg.edf,C4-Pz,0,0,0.0
10444,sub-27_ses-01_task-hfo_run-01_eeg.edf,T3-P3,0,0,0.0
10445,sub-27_ses-01_task-hfo_run-01_eeg.edf,P3-Cz,0,0,0.0
10446,sub-27_ses-01_task-hfo_run-01_eeg.edf,T4-P4,0,0,0.0
10447,sub-27_ses-01_task-hfo_run-01_eeg.edf,P4-Cz,0,0,0.0
10448,sub-27_ses-01_task-hfo_run-01_eeg.edf,T3-F3,0,0,0.0
10449,sub-27_ses-01_task-hfo_run-01_eeg.edf,F3-Cz,0,0,0.0
10450,sub-27_ses-01_task-hfo_run-01_eeg.edf,T4-F4,0,0,0.0
10451,sub-27_ses-01_task-hfo_run-01_eeg.edf,F4-Cz,0,0,0.0
10452,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fp2,0,0,0.0
10453,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp1-F7,0,0,0.0
10454,sub-27_ses-01_task-hfo_run-02_eeg.edf,F7-T3,0,0,0.0
10455,sub-27_ses-01_task-hfo_run-02_eeg.edf,T3-T5,1,80,0.16
10456,sub-27_ses-01_task-hfo_run-02_eeg.edf,T5-O1,1,89,0.178
10457,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp2-F8,0,0,0.0
10458,sub-27_ses-01_task-hfo_run-02_eeg.edf,F8-T4,2,139,0.278
10459,sub-27_ses-01_task-hfo_run-02_eeg.edf,T4-T6,3,193,0.386
10460,sub-27_ses-01_task-hfo_run-02_eeg.edf,T6-O2,0,0,0.0
10461,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp1-F3,0,0,0.0
10462,sub-27_ses-01_task-hfo_run-02_eeg.edf,F3-C3,0,0,0.0
10463,sub-27_ses-01_task-hfo_run-02_eeg.edf,C3-P3,0,0,0.0
10464,sub-27_ses-01_task-hfo_run-02_eeg.edf,P3-O1,0,0,0.0
10465,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp2-F4,1,57,0.114
10466,sub-27_ses-01_task-hfo_run-02_eeg.edf,F4-C4,1,57,0.114
10467,sub-27_ses-01_task-hfo_run-02_eeg.edf,C4-P4,0,0,0.0
10468,sub-27_ses-01_task-hfo_run-02_eeg.edf,P4-O2,0,0,0.0
10469,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fz-Cz,0,0,0.0
10470,sub-27_ses-01_task-hfo_run-02_eeg.edf,Cz-Pz,0,0,0.0
10471,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fz,0,0,0.0
10472,sub-27_ses-01_task-hfo_run-02_eeg.edf,Fp2-Fz,0,0,0.0
10473,sub-27_ses-01_task-hfo_run-02_eeg.edf,F7-F3,0,0,0.0
10474,sub-27_ses-01_task-hfo_run-02_eeg.edf,F3-Fz,0,0,0.0
10475,sub-27_ses-01_task-hfo_run-02_eeg.edf,F8-F4,1,56,0.112
10476,sub-27_ses-01_task-hfo_run-02_eeg.edf,F4-Fz,1,56,0.112
10477,sub-27_ses-01_task-hfo_run-02_eeg.edf,T3-C3,0,0,0.0
10478,sub-27_ses-01_task-hfo_run-02_eeg.edf,C3-Cz,0,0,0.0
10479,sub-27_ses-01_task-hfo_run-02_eeg.edf,T4-C4,3,202,0.404
10480,sub-27_ses-01_task-hfo_run-02_eeg.edf,C4-Cz,0,0,0.0
10481,sub-27_ses-01_task-hfo_run-02_eeg.edf,T5-P3,0,0,0.0
10482,sub-27_ses-01_task-hfo_run-02_eeg.edf,P3-Pz,0,0,0.0
10483,sub-27_ses-01_task-hfo_run-02_eeg.edf,T6-P4,0,0,0.0
10484,sub-27_ses-01_task-hfo_run-02_eeg.edf,P4-Pz,0,0,0.0
10485,sub-27_ses-01_task-hfo_run-02_eeg.edf,Pz-O1,0,0,0.0
10486,sub-27_ses-01_task-hfo_run-02_eeg.edf,Pz-O2,0,0,0.0
10487,sub-27_ses-01_task-hfo_run-02_eeg.edf,O1-O2,0,0,0.0
10488,sub-27_ses-01_task-hfo_run-02_eeg.edf,F7-C3,0,0,0.0
10489,sub-27_ses-01_task-hfo_run-02_eeg.edf,C3-Fz,0,0,0.0
10490,sub-27_ses-01_task-hfo_run-02_eeg.edf,F8-C4,0,0,0.0
10491,sub-27_ses-01_task-hfo_run-02_eeg.edf,C4-Fz,0,0,0.0
10492,sub-27_ses-01_task-hfo_run-02_eeg.edf,T5-C3,1,84,0.168
10493,sub-27_ses-01_task-hfo_run-02_eeg.edf,C3-Pz,0,0,0.0
10494,sub-27_ses-01_task-hfo_run-02_eeg.edf,T6-C4,0,0,0.0
10495,sub-27_ses-01_task-hfo_run-02_eeg.edf,C4-Pz,0,0,0.0
10496,sub-27_ses-01_task-hfo_run-02_eeg.edf,T3-P3,0,0,0.0
10497,sub-27_ses-01_task-hfo_run-02_eeg.edf,P3-Cz,0,0,0.0
10498,sub-27_ses-01_task-hfo_run-02_eeg.edf,T4-P4,3,251,0.502
10499,sub-27_ses-01_task-hfo_run-02_eeg.edf,P4-Cz,0,0,0.0
10500,sub-27_ses-01_task-hfo_run-02_eeg.edf,T3-F3,0,0,0.0
10501,sub-27_ses-01_task-hfo_run-02_eeg.edf,F3-Cz,0,0,0.0
10502,sub-27_ses-01_task-hfo_run-02_eeg.edf,T4-F4,4,258,0.516
10503,sub-27_ses-01_task-hfo_run-02_eeg.edf,F4-Cz,1,57,0.114
10504,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fp2,0,0,0.0
10505,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp1-F7,0,0,0.0
10506,sub-27_ses-01_task-hfo_run-03_eeg.edf,F7-T3,0,0,0.0
10507,sub-27_ses-01_task-hfo_run-03_eeg.edf,T3-T5,0,0,0.0
10508,sub-27_ses-01_task-hfo_run-03_eeg.edf,T5-O1,0,0,0.0
10509,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp2-F8,0,0,0.0
10510,sub-27_ses-01_task-hfo_run-03_eeg.edf,F8-T4,0,0,0.0
10511,sub-27_ses-01_task-hfo_run-03_eeg.edf,T4-T6,0,0,0.0
10512,sub-27_ses-01_task-hfo_run-03_eeg.edf,T6-O2,0,0,0.0
10513,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp1-F3,0,0,0.0
10514,sub-27_ses-01_task-hfo_run-03_eeg.edf,F3-C3,0,0,0.0
10515,sub-27_ses-01_task-hfo_run-03_eeg.edf,C3-P3,0,0,0.0
10516,sub-27_ses-01_task-hfo_run-03_eeg.edf,P3-O1,0,0,0.0
10517,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp2-F4,0,0,0.0
10518,sub-27_ses-01_task-hfo_run-03_eeg.edf,F4-C4,0,0,0.0
10519,sub-27_ses-01_task-hfo_run-03_eeg.edf,C4-P4,0,0,0.0
10520,sub-27_ses-01_task-hfo_run-03_eeg.edf,P4-O2,0,0,0.0
10521,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fz-Cz,0,0,0.0
10522,sub-27_ses-01_task-hfo_run-03_eeg.edf,Cz-Pz,0,0,0.0
10523,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fz,0,0,0.0
10524,sub-27_ses-01_task-hfo_run-03_eeg.edf,Fp2-Fz,0,0,0.0
10525,sub-27_ses-01_task-hfo_run-03_eeg.edf,F7-F3,0,0,0.0
10526,sub-27_ses-01_task-hfo_run-03_eeg.edf,F3-Fz,0,0,0.0
10527,sub-27_ses-01_task-hfo_run-03_eeg.edf,F8-F4,0,0,0.0
10528,sub-27_ses-01_task-hfo_run-03_eeg.edf,F4-Fz,0,0,0.0
10529,sub-27_ses-01_task-hfo_run-03_eeg.edf,T3-C3,0,0,0.0
10530,sub-27_ses-01_task-hfo_run-03_eeg.edf,C3-Cz,0,0,0.0
10531,sub-27_ses-01_task-hfo_run-03_eeg.edf,T4-C4,0,0,0.0
10532,sub-27_ses-01_task-hfo_run-03_eeg.edf,C4-Cz,0,0,0.0
10533,sub-27_ses-01_task-hfo_run-03_eeg.edf,T5-P3,0,0,0.0
10534,sub-27_ses-01_task-hfo_run-03_eeg.edf,P3-Pz,0,0,0.0
10535,sub-27_ses-01_task-hfo_run-03_eeg.edf,T6-P4,0,0,0.0
10536,sub-27_ses-01_task-hfo_run-03_eeg.edf,P4-Pz,0,0,0.0
10537,sub-27_ses-01_task-hfo_run-03_eeg.edf,Pz-O1,0,0,0.0
10538,sub-27_ses-01_task-hfo_run-03_eeg.edf,Pz-O2,0,0,0.0
10539,sub-27_ses-01_task-hfo_run-03_eeg.edf,O1-O2,0,0,0.0
10540,sub-27_ses-01_task-hfo_run-03_eeg.edf,F7-C3,0,0,0.0
10541,sub-27_ses-01_task-hfo_run-03_eeg.edf,C3-Fz,0,0,0.0
10542,sub-27_ses-01_task-hfo_run-03_eeg.edf,F8-C4,0,0,0.0
10543,sub-27_ses-01_task-hfo_run-03_eeg.edf,C4-Fz,0,0,0.0
10544,sub-27_ses-01_task-hfo_run-03_eeg.edf,T5-C3,0,0,0.0
10545,sub-27_ses-01_task-hfo_run-03_eeg.edf,C3-Pz,0,0,0.0
10546,sub-27_ses-01_task-hfo_run-03_eeg.edf,T6-C4,1,62,0.124
10547,sub-27_ses-01_task-hfo_run-03_eeg.edf,C4-Pz,0,0,0.0
10548,sub-27_ses-01_task-hfo_run-03_eeg.edf,T3-P3,0,0,0.0
10549,sub-27_ses-01_task-hfo_run-03_eeg.edf,P3-Cz,0,0,0.0
10550,sub-27_ses-01_task-hfo_run-03_eeg.edf,T4-P4,0,0,0.0
10551,sub-27_ses-01_task-hfo_run-03_eeg.edf,P4-Cz,0,0,0.0
10552,sub-27_ses-01_task-hfo_run-03_eeg.edf,T3-F3,0,0,0.0
10553,sub-27_ses-01_task-hfo_run-03_eeg.edf,F3-Cz,0,0,0.0
10554,sub-27_ses-01_task-hfo_run-03_eeg.edf,T4-F4,0,0,0.0
10555,sub-27_ses-01_task-hfo_run-03_eeg.edf,F4-Cz,0,0,0.0
10556,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fp2,0,0,0.0
10557,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fp1-F7,2,172,0.344
10558,sub-27_ses-01_task-hfo_run-04_eeg.edf,F7-T3,4,468,0.936
10559,sub-27_ses-01_task-hfo_run-04_eeg.edf,T3-T5,2,153,0.306
10560,sub-27_ses-01_task-hfo_run-04_eeg.edf,T5-O1,0,0,0.0
10561,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fp2-F8,0,0,0.0
10562,sub-27_ses-01_task-hfo_run-04_eeg.edf,F8-T4,14,1968,3.936
10563,sub-27_ses-01_task-hfo_run-04_eeg.edf,T4-T6,15,1831,3.662
10564,sub-27_ses-01_task-hfo_run-04_eeg.edf,T6-O2,1,61,0.122
10565,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fp1-F3,0,0,0.0
10566,sub-27_ses-01_task-hfo_run-04_eeg.edf,F3-C3,0,0,0.0
10567,sub-27_ses-01_task-hfo_run-04_eeg.edf,C3-P3,0,0,0.0
10568,sub-27_ses-01_task-hfo_run-04_eeg.edf,P3-O1,0,0,0.0
10569,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fp2-F4,0,0,0.0
10570,sub-27_ses-01_task-hfo_run-04_eeg.edf,F4-C4,1,48,0.096
10571,sub-27_ses-01_task-hfo_run-04_eeg.edf,C4-P4,0,0,0.0
10572,sub-27_ses-01_task-hfo_run-04_eeg.edf,P4-O2,0,0,0.0
10573,sub-27_ses-01_task-hfo_run-04_eeg.edf,Fz-Cz,0,0,0.0
